audio|text|speaker_id|duration|dnsmos
wavs/000803.wav|Fattar du ej att den kärlek jag under ett liv av rikedom och lycka hemburit dig, aldrig fått ens en fläkt av den tillbedjande dyrkan du under våra olyckor väckt hos mig?|sv_female|9.420|4.0
wavs/000804.wav|skulle ha återvunnit så pass sinnesredighet att man kunde våga föra honom till Paris.|sv_female|4.980|4.0
wavs/000805.wav|Ännu har vi ikke kommit till frågan om mariage, men är det icke sant, fröken, att jag ärhållit tillåtelse att framställa förslaget därom en vacker dag?|sv_female|8.420|4.0
wavs/000806.wav|De vitmenade väggarna vore prydda med livligt kolorerade tavlor från Lundströmska konstanstalten i Jönköping.|sv_female|7.220|4.0
wavs/000807.wav|Jag har icke den ringaste anledning att, om hans heder, hans grundsatser och karaktär, tänka något annat än allt gott och förträffligt.|sv_female|8.220|4.0
wavs/000808.wav|Det vimlade av människor på alla gator, gående och åkande. Det frustade från hästar och pinglade med bjälleror, och alla hade så omänskligt|sv_female|10.220|4.0
wavs/000809.wav|Men min framställning är resultatet av nyare forskningar. Vox fauci but hesit. Nyare forskningar. Det hade han aldrig kommit att tänka på.|sv_female|13.580|4.0
wavs/000810.wav|Men förblindad och genom det svartaste konster förledd till detta steg, Det hon ej nu utan fasa högsta ånger kan tänka sig, och det hon säkerligen redan innan det fullbordats skulle sökt återtaga,|sv_female|12.300|4.0
wavs/000811.wav|en så omätlig sällhet utan att genom hänvisningar, tillämpningar och reflektioner göra den fruktbärande för andra. Var detta orätt?|sv_female|9.540|4.0
wavs/000812.wav|Jag har haft mod att tiga hennes nåd så länge det endast gällde mig, men jag uthärdar dig att se det hela vårt köns värdighet bli kränkt.|sv_female|7.620|4.0
wavs/000813.wav|Där kom snökungen ut från slottet, klädd i vargkinspäls med ett långt skägg av rimfrost och vid handen ledde han snödrottningen i lång vit klänning med en krona av isdiamanter i håret.|sv_female|12.180|4.0
wavs/000814.wav|Det var en het dag i augusti månad. Himlen hade icke en sky, och solen stod och gapskrattade över alla vingårdarna, där druvorna brände och kokade i värmen.|sv_female|9.660|4.0
wavs/000815.wav|Edits namn nämndes aldrig i hennes mors societet, notabene då denna mor var närvarande, ty blott en halv anspelning på den gamla tiden|sv_female|9.020|4.0
wavs/000816.wav|mamma tror detta bestämt men jag tror tillika att för att du med dina grundsatser skulle erfara behovet att förströ dig med en dylig lek det inträffat icke blott någonting som satt ditt blod i jäsning|sv_female|10.700|4.0
wavs/000817.wav|— Nu äntligen! ropade det högt till inom Ediths hjärta, och hennes kinder fing och en högrödd pörkor.|sv_female|6.900|4.0
wavs/000818.wav|När fruntimren suttit i vagnen och assessorn höll på att arrangera sig på kuskbocken, sprang Ernst upp på fotsteget, och lutandes över sin hustrus hand, kysste han den med nästan blyg ömhet.|sv_female|10.900|4.0
wavs/000819.wav|Och lätt kan man iaktta hur vissa kännetecknande egenskaper eller rättare egendomligheter kunna bibehålla sig inom samma släkt i flera led.|sv_female|9.020|4.0
wavs/000820.wav|Och därtill kommer brors spökvist att jag vågar knappast uttala vad jag menar. Du skulle skratta åt mig, finna mig löjlig.|sv_female|7.300|4.0
wavs/000821.wav|Jag törs icke blicka åt en sådan framtid, och likväl kan jag i helt och hållet tillsluta ögonen för de symptomer som överraskat mig. Jo, kära son, för de symptomerna kan du tryggt sluta till ögonen.|sv_female|11.940|4.0
wavs/000822.wav|förenade de sig desto mer i kärleken till nummer tre i kvinnotalet, husets linnesömerska och städerska, den fagra bollan.|sv_female|8.620|4.0
wavs/000823.wav|Varför skulle det just vara en äldre man? En yngre med samma egenskaper syns mig ju mera lämplig.|sv_female|6.060|4.0
wavs/000824.wav|Vilken enslighet kan mäta sig med hjärtats?|sv_female|2.860|4.0
wavs/000825.wav|Man åt under tystnad och talade sakta. Men efterhand som måltiden pågick började samtalet bli livligare och högljuddare samt antaga en naturlig och gladare ton.|sv_female|10.180|4.0
wavs/000826.wav|Denna försoning kunde emellertid icke ske på vanligt enkelt sätt. Edits uppstöttshet mot sin mor och dennas makt och vilja hade varit av så offentlig beskaffenhet,|sv_female|10.220|4.0
wavs/000827.wav|Men då detta är en tid som för lantbrukaren fodrar penningar, Nödgades jag taga ett diskontolån varmed Werner både bestyr,|sv_female|7.300|4.0
wavs/000828.wav|Nu var det mot henne han utsträckte sin famn, i det han med en röst darrande av tusen heliga känslor sa.|sv_female|6.660|4.0
wavs/000829.wav|Och istället för att vår första publik bestod av jämnåriga pojkar hade vi nu en åhöra krets av vad Helsingfors vid denna tid hade mest fint fint i litterärt och musikaliskt hänseende.|sv_female|11.540|4.0
wavs/000830.wav|På det att ännu fler skulle kunna äta och höra på honom.|sv_female|3.780|4.0
wavs/000831.wav|alla hade sin hand med i den lilla bosättningen Ty alla älskade Edith och vore djupt intagna av hennes vänlighet.|sv_female|6.500|4.0
wavs/000832.wav|Och vad bekvämligheter angår, inföll Göran, så har vi många nätter sovit under ett träd i skogen med en sten till huvudgärd.|sv_female|7.940|4.0
wavs/000833.wav|Av mig ska hon endast lära undergivenhet och tålamod. Men om hon förmår uppskatta nyttan och plikten av dessa känslor, då hennes hjärta så djupt såras, det vet jag ej.|sv_female|10.100|4.0
wavs/000834.wav|rätt illa mumlade spökvist för sig själv att jag icke har handbojor och fotplack med mig|sv_female|5.660|4.0
wavs/000835.wav|Det var nog synligt för var och en att Edith var hans ögonsten, Olga blott hans kära brorsdotter.|sv_female|7.260|4.0
wavs/000836.wav|Har jag icke underrättelsen genom fjärde hand, och jag tror icke att kontraband, noga räknat, går genom mer än tre. Den som smugglar godset, den som före det, och den som emotager det.|sv_female|11.620|4.0
wavs/000837.wav|jam-jam, tjänade till intet. Ty hur och hur Janne älskade missan i den grad, att han kunde dela sin egen vällingsskål med henne, ja, till och med sitt eget kaffe,|sv_female|9.860|4.0
wavs/000838.wav|liksom hans strålande ögon visade en stor olikhet mot hennes, där nu ett lugnt och djupt allvar återspeglade sig. — Dyr Ernst! sa hon hastigt.|sv_female|10.540|4.0
wavs/000839.wav|fort stammade hon andlöst men försiktigt han har vapen han är i biblioteket han tränger in helmer var redan borta|sv_female|7.940|4.0
wavs/000840.wav|brukade han i månskenet eller sommarnatten ge mig de mest intagande serenader ty han har en rätt vacker tenor som ej tager sig illa ut till vår svenska mandolin, gitarren.|sv_female|21.380|4.0
wavs/000841.wav|Ja, jag ser det nog, säger karen och spärrade upp sina stora ögon ännu mera. Var har vi knutarna?|sv_female|7.340|4.0
wavs/000842.wav|Den lyder på förlust av liv, ära och gods för hästesko och 13 andra av regimentscheferna och de högsta officerarna som skulle avrättas av böden samt varkobusering för 63 andra av undertecknarna.|sv_female|13.500|4.0
wavs/000843.wav|En och annan har även nått målet av den jordiska vädiobanan och försvunnit från åskådarens blickar. Innan vi säger läsaren farväl vill jag vi kortigt redogöra för dessa personers öden.|sv_female|11.060|4.0
wavs/000844.wav|jag känner nu känner djupt att ett annat liv kan begynna för oss ett liv av okända skatter stöt mig då ej tillbaka då jag kommer och med hjärtat på läpparna ångerfullt säger till dig|sv_female|9.260|4.0
wavs/000845.wav|Gruvingenjören och generalen Dagen efter det stora mötet infanns en livrekledd betjänt hos den sjuka ingenjören och framförde tillsägelse till en audiens hos den gamle generalen samma dagsmiddag.|sv_female|12.020|4.0
wavs/000846.wav|om hon så här fortfarar att låsa in sig, och det under en tid då hela världen roar sig.|sv_female|6.180|4.0
wavs/000847.wav|1365 med en herre av 30 000 man blivit sänd av sin herre, konung Karl V i Frankrike, att hjälpa Henrik av Trastamara i hans kamp mot sin broder, den grymme konung Pedro av Aragonien.|sv_female|14.540|4.0
wavs/000848.wav|Nej, den röjde på en gång sinnesfrånvaro och ett nästan krampaktigt bemödande att dölja och behärska en allhärskande rörelse.|sv_female|8.780|4.0
wavs/000849.wav|Men vid hans första enkla ord till håretsrodinnan, på vilken han nu fästade sina djupa ögon, där en flämtande eld ömsom lyste och försvann, tänkte både Edith och de andra,|sv_female|11.060|4.0
wavs/000850.wav|vilka ägde en egen dyrbarhet för henne, därigenom att hon märkte Helmer funnit om smakfulla.|sv_female|5.980|4.0
wavs/000851.wav|så högt men jag tillber dig ju som en gudomlighet och du jag tycker att det är rätt agreeabelt att bli tillbedd men vad ser du då så ivrigt efter i fönstret min vän|sv_female|20.460|4.0
wavs/000852.wav|en riktig liten älva till människa, kom trippande bredvid bruksförvaltaren genom skogen, men som hon väl blivit trött kan tänka, så satt hon sig på en stor tua.|sv_female|9.620|4.0
wavs/000853.wav|samt att vi kände oss stolta och äggade till nya ansatser av det starka bifall vi skördade från en så distingerad publik, är huruväl icke några lagerkransar eller blomsterkvastar kommer på vår lott.|sv_female|21.060|4.0
wavs/000854.wav|och denna dödligt pinande smärta, som den andre, utan att själv drömma därom, tillfogar mig. Nästan vore det så gott att jag beslöte mig för den tredje.|sv_female|9.740|4.0
wavs/000855.wav|Med detta hopp vill jag tåligt bita. Kan hända ska det komma en dag, dock här vågar jag ej hoppas, ej bedja, hända stödmjukt vänta.|sv_female|7.940|4.0
wavs/000856.wav|Den talade om en så djup förvåning, att hon som en minut hoppades det hennes man möjligen missförstått hennes uppsåt.|sv_female|7.220|4.0
wavs/000857.wav|besynnerliga flicka mumlade farbror för sig själv jag misströstar också om att du finner någon som passar till ditt sinne|sv_female|6.860|4.0
wavs/000858.wav|Tyst, min du! Jag kunde förlåta dig allt utom det om du förstörde denne man vars hela väsende nyss blivit omplanterat och som just därför fordrar en så öm och varsam behandling.|sv_female|11.180|4.0
wavs/000859.wav|Kära far, sade han, nu vet jag ändå att ni kan visa mig en skatt här i skogen.|sv_female|5.020|4.0
wavs/000860.wav|Säng och sängkläder borttog oss, och istället inrättades på en vilsoffa, som drogs flera alnar från väggen, ett slags improviserad bädd.|sv_female|8.860|4.0
wavs/000861.wav|Och några av dem sa det alldeles högt. Men Kristoffer lyfte inte ens på huvudet. Han låtsade som om han inte hörde vad de sa, utan arbetade bara så fort han kunde.|sv_female|9.060|4.0
wavs/000862.wav|Inom sig var han något snopen, i synnerhet när han ätit sig mätt. Jag vet ej om det är rätt att tala om vad han gjorde natten därpå. Han smög sig ännu en gång ut, varfota och tyst.|sv_female|12.700|4.0
wavs/000863.wav|Nästan kvävda raseri flög Mamsel Octavi på dörren, och som hon ingalunda hade lust att nu möta hovrättsrodinnan, började hon genast med att kasta sina saker huller om buller,|sv_female|10.180|4.0
wavs/000864.wav|Tack, Edith, för du tänker dig så långt in i förhållandena. Till kojan har du väl ännu icke kommit, men framtiden står i Guds hand. Slut på tredje avsnittet Läst av Lars Rolander|sv_female|10.740|4.0
wavs/000865.wav|Och Herr Helmers övertygelse är således att en kvinna som förbundit sig att ägna sitt liv åt en annan likväl har högre plikter mot sällskapslivet än mot en man som ärhållit hennes löfte?|sv_female|10.740|4.0
wavs/000866.wav|stadens då förnämsta, där det trakterades med choklad, marängar, glass och limonad, hur mycket det blott behagade.|sv_female|8.700|4.0
wavs/000867.wav|Likväl arbetade båda två så mycket att de förmådde på sin lilla kornåker och sin potatistäppa strax in vid stugan. Och i mellanåt sköt gubben orrar i skogen.|sv_female|10.500|4.0
wavs/000868.wav|eller Barbros vänliga ögon, då hennes matmoder efter att ha lämnat den raske, glade gossen ur sin egen famn i faderns,|sv_female|7.900|4.0
wavs/000869.wav|hennes nåd kunde icke taga sina ögon från det valsande paret och vilken vals edigt omsluten av helmers armar|sv_female|7.380|4.0
wavs/000870.wav|Kanske kommer också min en gång, och då kan du räkna på mitt minne.|sv_female|4.700|4.0
wavs/000871.wav|men då förklarade han att han menade rena allvaret och att han skulle åka hit till far och mor och underrätta er om sitt beslut Far kan aldrig tro hur besynnerlig jag blev tillmods vid de orden.|sv_female|11.540|4.0
wavs/000872.wav|Ja, återtog hovrättsrodinnan, misstanken är trolig, ty det var han som igår, då han fick höra talas om en försoning, förrådde sin kännedom om denna sak.|sv_female|10.300|4.0
wavs/000873.wav|Om vi ej kunde antaga denna förening som möjlig, vilka är då dina tankar för den nu ofödde söder? Tror du att jag lämnar mitt barn ifrån mig? Kan du för alltid avstå ifrån det?|sv_female|10.260|4.0
wavs/000874.wav|Hon förolämpade Helmer uppenbart i hopp att uppväcka hans förtrytelse och såmedelst fullkomligt avlägsna honom ifrån sig.|sv_female|8.100|4.0
wavs/000875.wav|Utom min gamle vän Carl Wetterhoff, även han nykommen, kände jag ej en enda av mina blivande kamrater. Jag till och med namnen förefällde mig alldeles främmande. Men den bristen blev snart avhjälpt.|sv_female|13.540|4.0
wavs/000876.wav|Det är sant, mamma, och Tavi har varit djupt deltagande, men ingen har dock varit i högre grad än Abbe.|sv_female|6.700|4.0
wavs/000877.wav|icke precis Men jag ville så innerligt gärna be dig att du den här gången ej brydde dig om honom, snälla Edith. Res till Ramsvik.|sv_female|7.660|4.0
wavs/000878.wav|– Jag kunde ha god lust att äta upp en av er, sa den och grinade med sin breda vargmun.|sv_female|5.700|4.0
wavs/000879.wav|Herr Grosshandlars familj uppehåller sig årligen, tror jag, ett par tre månader här på Lerkholmen.|sv_female|6.100|4.0
wavs/000880.wav|I sådant tal smålog greven, kysste festmöns vackra händer och lät läpparna svara ja, medan hjärtat svarade nej.|sv_female|8.340|4.0
wavs/000881.wav|läkaren, en man med hjärta och upphöjda tankesätt, Som sedan han en gång blivit införd i den lilla familjen, ägnade den sina omsorger av ett livligt och varmt intresse,|sv_female|10.660|4.0
wavs/000882.wav|Jag ska minnas dessa ord för framtiden och den händelse att du då tänker olika, svarade Helmer med själfull glättighet. Men nu, åh ve, måste vi skiljas och återvända.|sv_female|10.380|4.0
wavs/000883.wav|Bevisst att bondbröllop, upptecknat folksagor, med ett ord tillbringat dessa vandringsdagar både nyttigt och angenämt.|sv_female|7.340|4.0
wavs/000884.wav|Om hon visste hur brottslig du vore, skulle denna dyrkan förvandlas till förrakt. Han gjorde ett ögonblicks uppehåll, men innan Edith han säga ett enda ord till, och han Fattar du nu vad jag lider?|sv_female|10.460|4.0
wavs/000885.wav|Rädd var han sällan när han ej gjort något illa. Men då var han förskräckt för alla som mötte honom. Gud sätter alltid ett märke på den som har gjort något illa så att andra människor ser det strax.|sv_female|9.860|4.0
wavs/000886.wav|och far vill aldrig ge mig till någon annan än den som skjuter bassebjörnen, och den björnen kan Fridolin aldrig träffa.|sv_female|7.300|4.0
wavs/000887.wav|Han slukade en väldig klunkerågg och fortsatte vandringen, mumlande avbrutna meningar och spottande i rak linje framför sig.|sv_female|7.700|4.0
wavs/000888.wav|Primus, som sprang fram och öppnade porten, fick en vänlig nick, och hela resten, av den ammunition som fröken förvarade i en grön safniansvätska, fasthakad vid ridsaden.|sv_female|11.940|4.0
wavs/000889.wav|Bo i skogen, själv bygga mitt hus, själv koka min mat och skjuta alla skogens djur med min tappra spretvåge. Ack, du lyckliga Robinson, du raska, du tappra Robinson, aldrig får jag så roligt som du.|sv_female|14.060|4.0
wavs/000890.wav|Nå, se om icke lille Janne också kompletterar den oharmoniska familjetoaletten.|sv_female|5.180|4.0
wavs/000891.wav|Jag ska visa att jag är rädd, sade han. Och så tog han trumman, sabeln, tuppfjedern, fällkniven, rovbössan och vedärpistolen.|sv_female|8.140|4.0
wavs/000892.wav|Ryttmästarens kloka förhållande att även under sin förvisning kämpa för det sternfältska huset var nu sin frukt, då hovrättsrodinnan en dag helt emabelt sa.|sv_female|10.020|4.0
wavs/000893.wav|ålders sol sken varmt och ljuvligt och kastade innan den sjönk under horisonten ett rosensken över livets höst.|sv_female|7.020|4.0
wavs/000894.wav|Det komma dessa tillfälliga bekantskaper, stundom maskerade svartalfer, och sätta sig vid vår fredliga ärd, värma sig vid vår eld, och beundra öppet allt skönt som blommar i vårt glada hem.|sv_female|12.020|4.0
wavs/000895.wav|Men bröststycket på hans frack var av rött kläde och uppslagen, kragen och ränderna på hans byxor vita.|sv_female|6.580|4.0
wavs/000896.wav|Tro mig, världen har rangskillnader nog. Utan att behöva klassificera smärtorna. Och det är löjligt att tro.|sv_female|12.180|4.0
wavs/000897.wav|—Utan tvivel har jag den äran att hälsa fru Helmer, sa främlingen i en ledig och hackningsfull ton. Edith gjorde en charmant niggning.|sv_female|8.420|4.0
wavs/000898.wav|I slutet av 40-talet, medan jag gick jobb i gymnasium, kände jag tvänner riktigt trevliga och älskliga sådana, allas vänner, ingens fiender.|sv_female|9.540|4.0
wavs/000899.wav|På omkring ett par kilometers avstånd från Mälkele ligger Harilla egendom, då bebodd Amma Jorskön de la Motte, född från Villebrand.|sv_female|8.220|4.0
wavs/000900.wav|Att det nu begärligt längtar efter smörgåsen och lilla supen, som efter landsed åtföljdes av både halvan, tärsen och kvarten.|sv_female|8.380|4.0
wavs/000901.wav|Vad är det för något som ligger i vaggan? Ja, ursäkta. sa drottningen med darrande röst. Jag rår inte för dig, men det är, ja, det är en liten flicka.|sv_female|14.740|4.0
wavs/000902.wav|I dessa ord, hör åt vad han befaller, låg ej den ringaste uppsåtliga förolämtning mot Helmer.|sv_female|6.980|4.0
wavs/000903.wav|Förstugedörren öppnades och man såg en hop huvuden nyfiket titta in i rummet.|sv_female|5.300|4.0
wavs/000904.wav|Men Edith, annars så färdig att lyssna till Ernsts minsta ord, tog nu en ton av förnärmad värdighet och lämnade sin mans föreställningar helt och hållet utan avseende.|sv_female|9.660|4.0
wavs/000905.wav|Men generalen svarade endast att han ingalunda fann Montgomerys plan så storslagen och att den om den också kostade hundra miljoner rublor alls icke skulle ruinera honom.|sv_female|10.740|4.0
wavs/000906.wav|Vad är det där för en besynnerlig figur, tänkte de. Är det en barnunge eller en kärring?|sv_female|5.300|4.0
wavs/000907.wav|Ja, min vän, vad du förolämpar mig, så hör då sanningen efter du tvingar mig till denna uppriktighet. Hör huruvida denne man som du vill försvara och beskydda är värd detta beskydd.|sv_female|11.940|4.0
wavs/000908.wav|Allt detta var illa, men... Allt detta vore ingenting om det blivit föranlett av den naturliga smärta du måste erfara vid den ringa grannlagenhet din mor visat då hon strax efter det hon försköt dig|sv_female|12.260|4.0
wavs/000909.wav|–Ack, kära far, sa hon, ge mig den vackra flaggan till ett förkläde. Jag har just önskat mig ett förkläde i den färgen.|sv_female|8.540|4.0
wavs/000910.wav|invände farbror Janne, så har du i alla fall bättre hjärta än du skulle velat neka honom att tillsluta sin gamla mors ögon och se henne väl i jorden.|sv_female|8.540|4.0
wavs/000911.wav|och även själv tala ord, som torde ha givit förhållandena en annan belysning. Men han förmådde hejda sig, ty dessa ord skulle ha varit gjort söndringen ohjälplig.|sv_female|10.220|4.0
wavs/000912.wav|Fru Werner, som hört viska sett och annat om Hortens forna böjelse, svarade öppet, men nu, liksom alltid, förtigade den melankoli, som hon funnit blandad i Helmers resignation.|sv_female|11.780|4.0
wavs/000913.wav|Jag var förlovad med en kvinna efter mitt eget val. Hon hade denna förledande skönhet som utmärker fru Werner, och du tror det kanske har var märkt att hon på mig stundom gör ett störande intryck.|sv_female|10.740|4.0
wavs/000914.wav|Ni vet av historien, gossar, att Kronobergarna för den dagens arbete blev regimentets nummer ett i svenska armén och fick rang av konungens skarde. Lager Brink kommenderade den svenska styrkan.|sv_female|12.540|4.0
wavs/000915.wav|Men när detta nådanstånd nalkades till slut, vilket han väl kände, rist han till Paris, och där i tre år, så som jag nyss nämnde, Behandlad av en utmärkt skicklig läkare|sv_female|13.540|4.0
wavs/000916.wav|Saken var också den, att han ordagrant hört den minst hundra gånger förut. Han kunde nu ej ens förmå sig att ex officio skratta åt den.|sv_female|9.700|4.0
wavs/000917.wav|Och en vacker dag ramlade han om kull på stengolvet, och där låg nu pokalen, mitt i tu.|sv_female|7.180|4.0
wavs/000918.wav|vitala gick ett ord vidare därom kanske är du verkligen så nöjd med den plats du har som dina brev antyda Det är jag, och för ett par år åtminstone ärnar jag i tänka på någon förändring.|sv_female|32.380|4.0
wavs/000919.wav|så kunde man fråga, och som ingen hemlighet behövdes, blev det ej heller svårt att få veta denna toalettkassa ungefär motsvarade vad en hel tarvlig familj på året kunde leva av.|sv_female|11.020|4.0
wavs/000920.wav|Han skall beundra mitt mod. Han skall välsigna det och vara stolt över den kvinna som för hans skull trotsade skrankor den världen upprest.|sv_female|7.980|4.0
wavs/000921.wav|Det blev ej räknat, och därpå ila ut, kasta sig i åktonet och fara av som en raket. Har jag nu varit fullständig nog? Fullkomligt.|sv_female|8.940|4.0
wavs/000922.wav|Dessutom, vad kan vara oförnuftigare än att vara förnuftig? Det är detsamma som att vara ledsam eller, bättre, dödligt tråkig. Fy, min du, det var ett dåligt skämt.|sv_female|13.620|4.0
wavs/000923.wav|Klarligen kom han igår till kännedom av antingen sin egen svaghet eller hennes. Nå, med en sådan hederskänsla är lätt att komma till rätta.|sv_female|18.660|4.0
wavs/000924.wav|Jag ska säga dig, kär Ernst, att det där springet endast ser ut som om jag vore mycket misstrogen. Jag går då det behövs.|sv_female|7.940|4.0
wavs/000925.wav|Men fröken är väl så beskedlig, och inte berätta det, för inte är jag den som vill att lilla fina hennes nåd på Glanberg ska bli en visa i bygden för min skull,|sv_female|19.420|4.0
wavs/000926.wav|Jag? Du ska få se Jonas när vi härnäst möter en björn. Det är så, säger du, att jag tycker liksom mer om att slåss med björnar.|sv_female|10.620|4.0
wavs/000927.wav|Här är så hett i skogen. Imorgon vill jag äta frukost i frisk luft.|sv_female|5.940|4.0
wavs/000928.wav|Han yrade oupphörligt om sin plågande, vars närvaro slutligen tycktes bekräfta sig.|sv_female|5.980|4.0
wavs/000929.wav|Fröken fryser kan hända, luften är dimmig. Jag finner den endast kvalmig, men när Helmer fryser visst. Jag, varför det? Åh, bara av sympati. Det finns ju så mycket en sån mellan oss.|sv_female|18.380|4.0
wavs/000930.wav|bära husbondens tobakspung, möttes han ej ensamt av Edith, vilken redan än tidigare serverat honom kaffet, utan även av|sv_female|8.700|4.0
wavs/000931.wav|Nej, ljuva älskade Edith, låt mig hellre gömma mina ögon. Han kastade sig ned bredvid henne och lutade huvudet i hennes knä.|sv_female|7.340|4.0
wavs/000932.wav|Det var en för svår snuva härn lagt sig till, och bröstverk också. Herr Helmer måste dricka isopste. Nej, för all del ingenting i den vägen om jag slipper. Jag älskar ej att bli bortskämd.|sv_female|11.580|4.0
wavs/000933.wav|Här löper en kraftig flod med mod och glädje söderut, och från bergen kommer alla de muntra bäckarna kilande, den ena raskare än den andra, som om de kämpades om vem som skulle komma först.|sv_female|11.380|4.0
wavs/000934.wav|Men varje dag vill jag anropa Gud, att den välsignelse jag förverkade måtte falla på mitt barn. Hur är himmelskt djupt att tänka till denna! Den skönast av alla arvslotter ska bli det tilldelad.|sv_female|11.540|4.0
wavs/000935.wav|Men en gnist av hopp återstod henne ännu. Hon ville göra ett yttersta försök att rädda deras liv genom en ödmjuk supplik.|sv_female|7.620|4.0
wavs/000936.wav|På samma gång vidrörde det darrande ljudet i hans röst hennes själ. Hon återfick hastigt sans och kraft. Hon reste sig upp och satte sig under ekens lummiga krona.|sv_female|9.700|4.0
wavs/000937.wav|Korporalen drog regeln från dörren, och farbror trädde själv med ljuset i hand på tröskeln.|sv_female|5.820|4.0
wavs/000938.wav|Jag visste då ingenting om vad hjärtat egentligen ville säga och tog således det falska mynt som du gav mig i dina kärleksfraser för fullkomligt äkta.|sv_female|8.020|4.0
wavs/000939.wav|Det kan, fröken. Nåväl har icke Herr Helmer haft för avsikt att varna mig? Jag ska icke neka det. Men skälet?|sv_female|8.020|4.0
wavs/000940.wav|och ej för att visa vithetens av hans tänder anställde i mången ung tärnas hjärta utövade han likväl aldrig denna makt med avsikt|sv_female|8.180|4.0
wavs/000941.wav|Han låg alltid ett brett leende upp till båda öronen, men ett leende som inte uttryckte någonting.|sv_female|6.060|4.0
wavs/000942.wav|Helmers känslor vore så upprörda, så delade, så skakade, att hans enda svar på Ediths rörande förklaring blev en djup, en omätlig suck.|sv_female|9.220|4.0
wavs/000943.wav|Ingen. Ingen talade. Allt dött och stilla. Min Gud! Skulle hon då begravas?|sv_female|5.260|4.0
wavs/000944.wav|En nyckfull kvinna del 4. Modern. Av Emilie Flygare Karlén. Avsnitt 1. Kapitel 27. Patriarkatet.|sv_female|10.180|4.0
wavs/000945.wav|ha du gäckas med mig han reste sig häftigt upp men sjönk lika hastigt skakad av den starka rörelsen tillbaka Tror du mig då alldeles sakna hjärta?|sv_female|8.940|4.0
wavs/000946.wav|Grosshandlaren avkastade sin vida överkostym, varunder han bar en lika elegant som vårdad dräkt, bugade sig ännu en gång för den sköna unga frun|sv_female|9.340|4.0
wavs/000947.wav|Emellertid slet och trälade Anna hos bergtussen. Hon fick hjälpa honom med allt, och han var så stygg och vidrig som en bergtusse kan vara.|sv_female|8.500|4.0
wavs/000948.wav|Sålunda tog jag en dag mod till mig, fattade pennarna och började arbetet. Men snart märkte jag vilka svårigheter därvid mötte. Det är många och stora.|sv_female|10.140|4.0
wavs/000949.wav|I händelser det intresserar fröken att därhålla några upplysningar över grevens hemlisfulla sjukdom ska jag avgiva dem, och den förklaring som fröken önskar förstås då av sig själv.|sv_female|11.220|4.0
wavs/000950.wav|Emellertid lämnar vi djäknarna tills vidare åt sitt öde. Vi skola under berättelsens fortgång återträffar dem.|sv_female|8.380|4.0
wavs/000951.wav|Uppläst av Månsbro, Helsingfors, Finland.|sv_female|3.500|4.0
wavs/000952.wav|Utom sin vörm för piskor karaktäriseras patron Brakander av en andra vörm för processer och en tredje för utmätningsauktioner.|sv_female|8.060|4.0
wavs/000953.wav|och förgäves talade farbor om arend eller avträde. Det kännade till intet.|sv_female|5.900|4.0
wavs/000954.wav|Hon vågade se fram och frågade mycket ödmjukt en av herdarna om hon kunde få lov att stanna här och hjälpa med att vakta djuren.|sv_female|8.140|4.0
wavs/000955.wav|Ju förståndigare och eftertänksammare du handlar, desto bättre för dig. Nämn icke ett ord om att lämna mitt hus, och övertala honom aldrig att komma hit.|sv_female|9.060|4.0
wavs/000956.wav|Det var en gång om våren, lite före midsommar. Walter hade hört att i skogen var gott om vargar och det tyckte Walter om. Han var otroligt tapper.|sv_female|10.580|4.0
wavs/000957.wav|Han var hög och smärt och mycket mörklagd, hade en krokig gamnäsa och mörka livliga ögon i vilka dock en uppmärksam betraktare kunde se något visst opålitligt då och då glimma till.|sv_female|11.100|4.0
wavs/000958.wav|Utan ett ord till svar gav Helmer hästarna ett parap som bringade dem i raskare fart. och denna fart minskade sig förrän vagnen stannade framför huvudbyggnaden på Ramsvik, baronges egendom.|sv_female|11.060|4.0
wavs/000959.wav|Jämt en vecka hade förflyttit efter farbror Jannes ankomst till Dagby. Det åter lördags afton.|sv_female|6.260|4.0
wavs/000960.wav|Åh, för all del min bror, du smickrar mig alldeles för mycket. Sålunda skämtade, komplementerade och kompletterade det varandra ständigt. Jag tror livet igenom.|sv_female|11.100|4.0
wavs/000961.wav|Världen tyvärr är av kvinnor full, mister du än står dig tusende åter. Slut nionde kapitlet. Värvaren läst av Lars Rolander.|sv_female|9.060|4.0
wavs/000962.wav|Sedan hade den över ett halvt sekel stått beskedligt i sin spilta, blivit stivbent, raggig och tandlös, en gammal krubbbitare.|sv_female|8.380|4.0
wavs/000963.wav|Liksom jag skulle vägra baronges ifall det, vilket väl händer, vill jag se mig för samma ändamål.|sv_female|6.740|4.0
wavs/000964.wav|Du förivrar dig, min vän, genmälde Spökvist med len, resingerad ton. Du förivrar dig verkligen. Låt om oss tala lugnt, bror Brackander.|sv_female|13.140|4.0
wavs/000965.wav|Det var det enda teaterhus i Helsingfors då för tiden, och anpassat efter stadens publik kunde det inrymma omkring 450 personer ifall det var lapp på luckan.|sv_female|10.500|4.0
wavs/000966.wav|Låt oss blott betrakta detta barn, hej dig fullkomligt välklätt, och se den lilla trevliga bostaden där uppe ut som den bebodes av tiggare.|sv_female|8.060|4.0
wavs/000967.wav|Ernst fick icke under den tid han var kvar återse i hovrättsrodinnan, men han skrev till henne ett brev,|sv_female|6.460|4.0
